"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"2018/04/24","®H¨½","PM10",20,22,23,23,19,20,26,24,26,32,27,23,25,25,23,20,22,25,21,24,27,27,30,29
"2018/04/24","®H¨½","SO2",2.3,2.2,2.2,2.7,1.6,1.7,1.6,2,3.2,3.2,3.2,2.7,2.4,1.8,1.8,2.1,1.9,1.8,1.7,2,2.3,2.2,3.5,2.5
"2018/04/25","®H¨½","CO",0.27,0.27,0.25,0.22,0.22,0.24,0.28,0.35,0.33,0.21,0.24,0.26,0.27,0.33,0.3,0.32,0.46,0.52,0.46,0.41,0.41,0.45,0.45,0.38
"2018/04/25","®H¨½","NOx",13,13,13,11,11,12,15,18,16,8.5,7.9,7.9,8.2,11,9.3,11,16,17,15,14,12,13,12,10
"2018/04/25","®H¨½","O3",2.7,2.5,2,2.2,2.3,2.7,3.6,5.8,15,31,34,43,48,55,57,53,42,38,33,28,29,31,29,25
"2018/04/25","®H¨½","PM10",24,23,29,29,28,27,30,36,34,32,31,32,29,30,NA,37,42,47,47,42,39,42,40,41
"2018/04/25","®H¨½","SO2",2.5,2.1,2.7,1.5,1.4,1.4,2.8,2.2,2.3,1.8,1.5,1.3,1.4,1.3,1.1,0.8,1.1,1.1,1.4,1.7,2,1.9,2,2
"2018/04/26","®H¨½","CO",0.34,0.33,0.33,0.29,0.27,0.28,0.32,0.42,0.35,0.29,0.33,0.33,0.3,0.29,0.35,0.38,0.42,0.55,0.59,0.56,0.51,0.57,0.54,0.48
"2018/04/26","®H¨½","NOx",9.7,12,12,10,9.7,11,13,16,14,10,11,10,9.7,8.9,12,13,14,20,21,17,17,20,17,16
"2018/04/26","®H¨½","O3",21,18,14,15,14,11,11,15,26,43,46,53,57,58,68,87,89,98,64,52,54,44,36,34
"2018/04/26","®H¨½","PM10",40,39,40,37,38,37,36,38,40,39,37,43,40,34,38,47,54,58,66,66,62,62,62,65
"2018/04/26","®H¨½","SO2",2.1,1.8,1.6,1.4,1.4,1.3,1.5,1.9,1.9,2,1.7,1.3,1.3,0.9,1.2,1.5,1.6,2.1,1.8,1.8,2.3,2.5,2.9,2.9
"2018/04/27","®H¨½","CO",0.47,0.45,0.43,0.42,0.42,0.42,0.49,0.59,0.54,0.47,0.37,0.36,0.43,0.47,0.58,0.56,0.56,0.66,0.76,0.7,0.7,0.73,0.67,0.62
"2018/04/27","®H¨½","NOx",16,11,12,12,12,10,16,17,15,11,7.8,7.2,10,11,16,14,16,17,18,17,17,17,16,14
"2018/04/27","®H¨½","O3",34,27,17,13,12,8.9,8.7,14,26,51,64,62,75,79,96,99,98,92,75,59,47,44,37,33
"2018/04/27","®H¨½","PM10",60,57,58,54,53,54,57,58,59,58,51,44,46,57,74,79,71,73,78,78,81,84,78,76
"2018/04/27","®H¨½","SO2",2.4,2.2,1.9,2.7,2.8,2.5,2.5,2.6,2.9,2.8,2.3,1.8,2.4,2.1,4.2,3.8,3.7,3.5,4.1,2.7,2.8,3,3.2,3
"2018/04/28","®H¨½","CO",0.58,0.55,0.54,0.53,0.51,0.52,0.58,0.59,0.59,0.46,0.42,0.43,0.43,0.45,0.43,0.41,0.41,0.44,0.63,0.71,0.62,0.61,0.58,0.61
"2018/04/28","®H¨½","NOx",13,12,12,12,12,11,14,16,12,9.4,8.9,9.8,9.5,11,9.7,8.9,9.1,9.4,18,21,16,16,16,22
"2018/04/28","®H¨½","O3",31,32,25,17,19,16,14,17,40,54,53,57,61,63,69,75,72,70,55,31,30,27,22,11
"2018/04/28","®H¨½","PM10",71,69,67,60,61,62,63,67,65,67,67,66,66,65,63,56,53,58,66,68,65,62,57,59
"2018/04/28","®H¨½","SO2",2.5,3,2.5,2.4,2.4,2,2,2.8,2.6,2.4,2,1.9,1.6,1.6,1.6,1.4,1.5,1.3,1.5,1.7,2.1,2.5,2.8,3.6
"2018/04/29","®H¨½","CO",0.53,0.48,0.43,0.45,0.44,0.44,0.51,0.5,0.44,0.37,0.36,0.36,0.34,0.35,0.35,0.36,0.36,0.36,0.37,0.38,0.41,0.42,0.42,0.38
"2018/04/29","®H¨½","NOx",16,18,14,15,15,13,16,16,14,7.5,6.4,6.9,7.1,7,7.3,8.4,8,8.2,8.2,7.9,9.7,12,12,11
"2018/04/29","®H¨½","O3",12,8.9,9.3,5.4,6.1,10,6.1,11,21,51,62,62,64,69,72,68,68,68,67,63,51,38,30,27
"2018/04/29","®H¨½","PM10",63,59,55,56,57,54,54,57,53,49,53,56,53,54,60,63,59,53,47,49,48,47,48,45
"2018/04/29","®H¨½","SO2",3.4,2.4,1.8,2.4,2.7,1.7,1.8,2.3,2.1,1.3,0.9,0.4,0.3,0.1,0.3,0.2,0.2,0.7,1,0.8,0.7,0.7,0.7,1.3
"2018/04/30","®H¨½","CO",0.37,0.43,0.41,0.4,0.4,0.41,0.44,0.44,0.46,0.37,0.36,0.36,0.36,0.36,0.38,0.41,0.41,0.43,0.43,0.48,0.51,0.49,0.5,0.46
"2018/04/30","®H¨½","NOx",10,9.8,9.4,10,9.5,11,14,13,11,8.2,6,5.6,7.3,6.7,6.8,8,8.7,10,12,17,18,15,15,14
"2018/04/30","®H¨½","O3",23,21,18,16,12,8.2,8.1,15,26,49,53,55,55,61,75,82,88,76,60,45,39,36,30,24
"2018/04/30","®H¨½","PM10",41,44,43,40,41,39,37,41,43,41,40,38,39,43,45,52,60,60,60,60,59,60,59,56
"2018/04/30","®H¨½","SO2",2.5,2.5,2,2.1,2.4,2.6,2.3,2.2,2.5,2.2,2,1.9,2.2,1.8,1.7,1.9,2.2,2.6,3,4.5,4.5,5,4,3.6
"2018/05/01","®H¨½","CO",0.42,0.35,0.3,0.24,0.23,0.28,0.34,0.33,0.32,0.29,0.27,0.26,0.26,0.25,0.25,0.25,0.27,0.26,0.26,0.26,0.27,0.24,0.22,0.24
"2018/05/01","®H¨½","NOx",11,10,7.5,6.7,6.7,8.2,12,12,11,8,6.6,5.9,6.6,7,6.8,7.7,9.1,9.6,10,9.9,11,11,11,9.6
"2018/05/01","®H¨½","O3",25,25,24,25,26,20,16,20,32,44,50,54,50,58,60,59,55,46,36,31,25,23,21,19
"2018/05/01","®H¨½","PM10",58,55,47,40,33,32,38,41,41,42,40,33,33,38,39,38,43,49,48,45,42,36,32,34
"2018/05/01","®H¨½","SO2",2.5,1.9,1.3,1.1,1,0.9,1.2,1.3,1.7,1.5,1.2,0.9,1.1,1.1,0.8,0.9,1,1.1,1.1,1.1,1.2,1.5,1.4,1.4
"2018/05/02","®H¨½","CO",0.22,0.19,0.18,0.16,0.15,0.2,0.31,0.24,0.33,0.24,0.21,0.18,0.18,0.2,0.21,NA,NA,0.22,0.23,0.28,0.33,0.35,0.25,0.26
"2018/05/02","®H¨½","NOx",8,5.6,4.9,4.6,4.8,6.9,13,11,14,9.5,6,4.6,5,6,6,NA,8.1,8.2,8.9,11,16,15,14,12
"2018/05/02","®H¨½","O3",23,27,27,28,28,20,14,22,26,35,42,43,44,52,58,NA,61,55,48,39,27,21,18,19
"2018/05/02","®H¨½","PM10",33,29,22,21,19,19,26,24,23,26,28,27,24,24,26,NA,38,42,44,43,44,44,40,40
"2018/05/02","®H¨½","SO2",1.6,1.4,1.3,1.1,1,1.1,1.7,1.7,2.3,2.5,2,1.6,1.7,1.7,1.5,NA,1.4,1.9,1.9,2.1,2.5,2.6,2.9,3.5
"2018/05/03","®H¨½","CO",0.24,0.25,0.23,0.25,0.25,0.22,0.26,0.36,0.35,0.25,0.23,0.27,0.38,0.35,NA,0.37,0.41,0.47,0.43,0.45,0.45,0.45,0.42,0.39
"2018/05/03","®H¨½","NOx",12,13,10,11,12,11,11,18,16,8.6,7.3,8.8,13,11,NA,11,11,15,13,15,15,15,15,13
"2018/05/03","®H¨½","O3",15,15,20,14,9.7,15,14,13,24,45,53,60,85,95,98,NA,76,71,71,65,55,48,41,38
"2018/05/03","®H¨½","PM10",42,37,32,30,33,38,35,39,45,44,36,34,42,49,56,57,49,49,49,50,53,55,52,45
"2018/05/03","®H¨½","SO2",2.2,2.5,1.7,2,1.6,1.4,1.5,2.8,3.1,2,1.8,1.5,2.3,1.2,NA,1.7,1.5,1.7,1.6,1.8,1.8,2.1,2.6,2
"2018/05/04","®H¨½","CO",0.37,0.35,0.34,0.34,0.29,0.3,0.3,0.31,0.29,0.24,0.19,0.18,0.21,0.21,0.24,0.31,0.38,0.41,0.41,0.41,0.43,0.47,0.38,0.31
"2018/05/04","®H¨½","NOx",13,11,11,11,9.5,9.6,10,12,12,11,7.6,5.6,7.4,7,6.6,11,14,14,14,13,12,19,12,11
"2018/05/04","®H¨½","O3",31,29,25,23,23,21,20,21,24,28,36,45,40,46,59,48,41,37,30,28,30,13,23,16
"2018/05/04","®H¨½","PM10",42,42,40,41,40,34,32,31,32,34,29,23,24,28,35,35,37,39,40,47,51,47,47,44
"2018/05/04","®H¨½","SO2",1.8,2,2,1.7,1.5,1.4,1.4,1.4,1.5,1.8,1.6,1.3,1.2,1.1,1.3,1.3,1.3,1.6,2,2.3,2.2,2.7,2.5,2.4
"2018/05/05","®H¨½","CO",0.34,0.27,0.29,0.26,0.28,0.29,0.31,0.33,0.37,0.31,0.26,0.25,0.26,0.26,0.3,0.31,0.33,0.38,0.39,0.43,0.46,0.48,0.5,0.48
"2018/05/05","®H¨½","NOx",12,8.5,8.6,7.8,7.2,7.1,8.2,7.9,9.6,6.9,6.1,5.6,5.7,5.8,7.3,8.4,8.2,10,12,14,16,16,18,19
"2018/05/05","®H¨½","O3",13,13,13,16,32,31,30,39,38,45,49,51,56,62,73,78,78,71,61,53,46,32,24,20
"2018/05/05","®H¨½","PM10",42,42,36,35,35,33,35,40,43,37,30,28,25,25,33,47,48,41,39,41,40,39,40,39
"2018/05/05","®H¨½","SO2",2.1,1.9,1.6,1.5,1.4,1.3,1.4,1.4,1.5,1.5,1.5,1.3,1.2,1.1,1.3,1.8,2.1,2.4,2.5,3.6,3.4,2.7,2.9,3.5
"2018/05/06","®H¨½","CO",0.44,0.39,0.31,0.25,0.29,0.31,0.34,0.31,0.28,0.22,0.16,0.17,0.17,0.22,0.21,0.21,0.2,0.15,0.14,0.15,0.14,0.2,0.2,0.2
"2018/05/06","®H¨½","NOx",16,15,13,9.8,10,12,17,13,10,8,6.1,6.7,7,8.7,7.9,7.3,9.4,8.5,8.7,8.6,8.7,12,14,14
"2018/05/06","®H¨½","O3",19,18,14,18,16,14,9.7,17,30,43,46,45,51,66,66,70,52,31,26,24,22,16,9.2,6.8
"2018/05/06","®H¨½","PM10",36,37,36,29,29,32,32,34,33,26,18,17,21,30,38,40,43,43,38,33,30,29,28,28
"2018/05/06","®H¨½","SO2",2.9,2.6,1.9,1.8,1.7,1.4,1.5,1.7,1.5,1.4,1.2,1,1.2,1.3,1.2,1.4,1.6,1.1,1,1,1.1,2.3,2.4,2.4
"2018/05/07","®H¨½","CO",0.18,0.19,0.19,0.17,0.17,0.18,0.24,0.29,0.24,0.18,0.18,0.15,0.16,0.19,0.19,0.23,0.29,0.33,0.4,0.39,0.29,0.32,0.25,0.23
"2018/05/07","®H¨½","NOx",13,11,9.3,10,8.6,9.3,12,12,13,9.5,7.5,5.2,5.5,7.5,7.1,8.9,12,13,14,15,12,13,9.7,9.7
"2018/05/07","®H¨½","O3",7.3,5.7,6,3.3,5.4,4.5,6.4,10,14,22,26,32,37,33,31,36,31,28,20,15,14,10,11,9.6
"2018/05/07","®H¨½","PM10",24,20,21,21,22,22,21,28,31,31,28,19,17,20,21,21,23,28,30,33,32,29,29,30
"2018/05/07","®H¨½","SO2",2.3,2.6,2.2,2.6,2,1.9,2.3,2.1,2.7,2.2,1.9,1.7,1.8,1.6,1.4,1.4,1.6,2.1,2.3,2.7,2.7,2.9,2.7,2.8
"2018/05/08","®H¨½","CO",0.22,0.19,0.18,0.15,0.16,0.13,0.16,0.3,0.26,0.22,0.27,0.22,0.14,0.14,0.17,0.15,0.23,0.32,0.31,0.34,0.29,0.33,0.28,0.19
"2018/05/08","®H¨½","NOx",9.6,10,11,9.4,10,5.8,7.1,15,11,14,13,13,6.7,6.2,7.1,8,10,12,14,14,12,15,14,10
"2018/05/08","®H¨½","O3",8.6,6.8,5.5,5.8,12,41,36,23,27,25,32,35,46,42,37,29,31,31,18,17,16,8.2,8,8
"2018/05/08","®H¨½","PM10",31,31,32,30,26,16,7,7,6,8,6,6,10,8,7,8,11,14,15,18,19,17,22,23
"2018/05/08","®H¨½","SO2",2.4,1.9,1.7,1.4,1.6,1.1,0.9,1.7,1.4,2.4,2.1,2.2,1.6,1.3,1.3,1,1.1,1.3,1.5,1.8,2.3,2.6,2.6,2
"2018/05/09","®H¨½","CO",0.2,0.16,0.16,0.16,0.16,0.16,0.2,0.27,0.35,0.31,0.22,0.23,0.23,0.22,0.2,0.23,0.3,0.25,0.32,0.29,0.43,0.36,0.37,0.29
"2018/05/09","®H¨½","NOx",10,7.3,5.6,6.3,6.1,6.7,8.2,9.8,16,15,10,9.5,11,11,12,11,14,12,15,13,18,15,16,13
"2018/05/09","®H¨½","O3",7.9,11,15,14,12,13,10,13,8.7,9.9,21,26,29,37,34,38,35,36,30,31,20,18,13,14
"2018/05/09","®H¨½","PM10",21,19,12,11,10,9,8,9,15,12,9,12,11,9,NA,NA,9,9,12,11,13,15,17,16
"2018/05/09","®H¨½","SO2",1.9,1.7,1.5,1.3,1.2,1.1,1,1.1,1.8,1.9,2,2,2.4,1.7,1.3,1.4,1.5,1.6,1.6,1.7,2.1,2.3,2.8,2.8
"2018/05/10","®H¨½","CO",0.23,0.2,0.22,0.22,0.2,0.22,0.21,0.29,0.23,0.23,0.19,0.17,0.23,0.25,0.29,0.27,0.3,0.34,0.37,0.42,0.39,0.46,0.4,0.36
"2018/05/10","®H¨½","NOx",9.5,8.4,9.3,10,8.3,8,8.3,11,10,8.2,6.1,4.9,8.7,7.8,8.4,8.5,9.5,11,14,16,15,17,16,14
"2018/05/10","®H¨½","O3",16,16,11,8.6,12,11,13,12,20,34,40,44,53,62,73,81,88,92,83,72,62,40,33,34
"2018/05/10","®H¨½","PM10",16,22,25,24,26,28,23,21,26,21,14,11,16,23,26,31,31,35,49,54,49,48,48,49
"2018/05/10","®H¨½","SO2",2,1.6,1.8,1.9,1.3,1.1,1.1,1.2,1.6,1.6,1.2,1,1.7,0.9,0.8,0.7,0.8,1.1,1.2,1.5,1.6,1.7,2.2,2
"2018/05/11","®H¨½","CO",0.34,0.35,0.35,0.33,0.31,0.33,0.37,0.34,0.37,0.31,0.27,0.28,0.3,NA,0.31,0.35,0.46,0.49,0.54,0.51,0.52,0.54,0.52,0.55
"2018/05/11","®H¨½","NOx",12,12,12,11,9.7,10,12,9.3,11,9.4,7.7,7.6,8.7,NA,9,10,14,16,20,21,19,20,18,18
"2018/05/11","®H¨½","O3",29,20,15,13,13,12,14,35,40,53,55,56,66,NA,85,100,117,111,79,64,55,47,35,28
"2018/05/11","®H¨½","PM10",48,42,37,39,39,38,42,62,65,48,39,36,39,NA,42,51,64,67,59,57,56,57,55,57
"2018/05/11","®H¨½","SO2",2.4,2.7,2,1.7,1.6,1.7,1.9,1.6,2,1.9,1.4,1.2,1.4,NA,1.1,1.3,2.4,3.2,3.6,4.1,3.3,3.9,3.1,3.5
"2018/05/12","®H¨½","CO",0.47,0.48,0.45,0.44,0.42,0.43,0.39,0.39,0.4,0.31,0.29,0.29,0.27,0.26,0.3,0.32,0.31,0.33,0.41,0.46,0.56,0.51,0.47,0.38
"2018/05/12","®H¨½","NOx",15,13,13,12,11,13,12,12,12,7.4,7.2,7.3,7.7,7.3,8.3,9,8.4,9.4,14,16,20,19,17,14
"2018/05/12","®H¨½","O3",26,22,16,13,12,8.4,13,16,34,50,53,55,57,57,59,60,61,61,54,47,26,23,22,20
"2018/05/12","®H¨½","PM10",56,51,51,47,45,44,42,40,42,39,34,37,39,39,42,43,42,47,53,55,55,56,55,52
"2018/05/12","®H¨½","SO2",2.6,2.7,2.4,3,2.2,2.3,2.1,1.9,2,1.8,1.6,1.3,1.1,1,1.1,1.2,1.1,1.4,1.3,1.6,2,2.6,2.7,3.1
"2018/05/13","®H¨½","CO",0.35,0.34,0.3,0.29,0.31,0.31,0.36,0.34,0.27,0.25,0.27,0.29,0.28,0.25,0.27,0.27,0.24,0.25,0.27,0.29,0.42,0.4,0.35,0.32
"2018/05/13","®H¨½","NOx",12,11,10,9.2,10,10,11,13,8.5,6.6,6.5,7,6.9,6.3,7.2,7.7,7.6,7.8,9.1,10,16,16,12,14
"2018/05/13","®H¨½","O3",18,15,13,13,7.5,10,9,13,29,45,47,55,56,57,60,58,58,55,50,46,31,21,19,13
"2018/05/13","®H¨½","PM10",51,49,46,42,42,41,39,40,37,39,44,46,45,40,38,38,37,37,43,41,39,38,35,38
"2018/05/13","®H¨½","SO2",2,1.6,1.2,1.3,1.1,1,1.1,1.2,1.2,0.7,0.8,1,0.5,0.2,0.3,0.3,0.3,0.6,0.6,0.9,1.4,1.1,1.2,1.4
"2018/05/14","®H¨½","CO",0.31,0.26,0.24,0.2,0.21,0.21,0.22,0.28,0.27,0.2,0.19,0.19,0.18,0.2,0.23,0.25,0.3,0.26,0.24,0.23,0.24,0.23,0.27,0.2
"2018/05/14","®H¨½","NOx",15,12,12,10,9.4,9.3,9.5,10,10,6.5,6.5,5.9,5.8,6.4,7,7.6,9,9.6,12,13,13,13,16,9.8
"2018/05/14","®H¨½","O3",9.3,8,6.5,8.8,7.5,13,14,18,32,46,46,45,47,51,62,71,71,61,45,39,33,30,18,23
"2018/05/14","®H¨½","PM10",39,38,36,35,34,27,27,30,34,33,29,31,28,24,29,36,40,50,55,51,44,38,38,35
"2018/05/14","®H¨½","SO2",2,1.9,1.4,1.4,1.7,1.2,1.2,1.1,1.3,1,1,0.6,0.7,0.6,0.7,0.7,0.8,1.4,2.1,2.4,2.1,2.2,1.9,1.3
"2018/05/15","®H¨½","CO",0.21,0.23,0.23,0.22,0.22,0.26,0.29,0.29,0.28,0.24,0.19,0.17,0.17,0.18,0.18,0.18,0.18,0.18,0.19,0.2,0.18,0.2,0.18,0.2
"2018/05/15","®H¨½","NOx",9.8,12,11,9.4,11,12,14,14,11,9,6.4,5.7,6,7,6.5,7.5,8.6,9.4,9.7,11,10,11,10,13
"2018/05/15","®H¨½","O3",17,11,10,9.2,6.5,6.5,9.1,16,29,40,39,39,45,50,53,52,46,31,28,23,19,16,15,7.9
"2018/05/15","®H¨½","PM10",30,31,31,30,29,32,37,36,38,39,32,23,18,20,23,27,36,41,38,37,34,28,27,28
"2018/05/15","®H¨½","SO2",2,3,2.7,2.2,2.5,2.9,2.6,2.7,2.9,3,2.1,2,1.9,2,1.7,1.8,2.2,2.1,2.1,2.4,2.4,2.4,2.4,2.6
"2018/05/16","®H¨½","CO",0.19,0.18,0.17,0.16,0.16,0.18,0.19,0.22,0.21,0.18,0.17,0.15,0.16,NA,NA,0.15,0.16,0.13,0.2,0.22,0.22,0.24,0.22,0.14
"2018/05/16","®H¨½","NOx",11,13,12,13,13,11,13,11,9.9,9.9,7.7,6.9,7.4,NA,NA,7.4,9.6,8.7,13,14,13,16,12,11
"2018/05/16","®H¨½","O3",6.4,3.8,3.5,3.4,2.1,6.4,9.9,17,29,39,41,45,50,NA,59,67,48,49,44,33,24,16,16,13
"2018/05/16","®H¨½","PM10",29,28,27,24,23,24,27,30,27,27,24,19,15,NA,NA,33,34,29,20,21,25,24,21,20
"2018/05/16","®H¨½","SO2",2.1,2.3,2.4,3.1,3.3,2.5,2.4,2.5,2.3,3,2.3,1.8,2.1,NA,NA,2.7,2,1.7,2,2.1,2.3,2.9,3,2.8
"2018/05/17","®H¨½","CO",0.17,0.19,0.19,0.18,0.18,0.21,0.28,0.26,0.23,0.16,0.15,0.14,0.14,0.14,NA,0.17,0.18,0.21,0.24,0.24,0.27,0.22,0.19,0.19
"2018/05/17","®H¨½","NOx",12,11,11,9,12,10,17,15,11,6,5.5,5.9,5.3,5.3,NA,5.4,7,8.7,9.9,10,13,12,9.1,9.5
"2018/05/17","®H¨½","O3",12,8.4,6.7,8.3,2.6,6.7,6,14,27,40,39,38,42,47,NA,60,55,46,39,32,23,20,19,17
"2018/05/17","®H¨½","PM10",22,23,20,17,20,22,27,29,26,24,22,21,19,18,NA,28,30,34,32,27,27,30,28,26
"2018/05/17","®H¨½","SO2",2.4,2.5,2.3,2,3.2,2.2,3.1,2.4,2.4,2,1.8,1.4,1.4,1.2,NA,1.3,1.5,1.4,1.4,1.7,2.2,2.5,2.2,2.1
"2018/05/18","®H¨½","CO",0.15,0.12,0.11,0.14,0.15,0.18,0.18,0.19,0.21,0.15,0.15,0.15,0.2,0.22,0.18,0.17,0.16,0.17,0.2,0.21,0.28,0.28,0.26,0.23
"2018/05/18","®H¨½","NOx",6.7,6.1,5.7,6.6,7.4,12,12,9.7,10,7.8,6.5,6.1,8.1,8.2,7.7,7,6.8,7.7,9.6,11,14,16,14,15
"2018/05/18","®H¨½","O3",22,25,26,18,17,5.5,14,21,27,41,49,53,63,74,73,62,53,44,37,30,22,17,12,8.5
"2018/05/18","®H¨½","PM10",24,19,17,21,21,23,24,21,22,22,18,19,24,32,38,37,32,26,24,26,27,29,31,28
"2018/05/18","®H¨½","SO2",2.3,1.6,1.4,1.4,1.4,2.7,2.4,1.8,1.9,2.2,1.8,1.6,2.2,2.1,1.8,1.5,1.5,1.5,1.6,1.7,2,2.7,2.6,2.6
"2018/05/19","®H¨½","CO",0.22,0.21,0.18,0.18,0.18,0.19,0.22,0.24,0.17,0.16,0.14,0.15,0.15,0.17,0.18,0.16,0.17,0.18,0.21,0.21,0.22,0.24,0.24,0.22
"2018/05/19","®H¨½","NOx",14,14,13,12,13,13,13,16,9.2,7.3,6.1,6.3,6.3,6.4,6.7,6.6,7,7.8,9.3,10,9.5,13,12,11
"2018/05/19","®H¨½","O3",5.7,4.1,3.7,4.7,3,4.5,9.2,15,30,38,44,49,48,59,67,65,58,51,45,40,37,30,25,20
"2018/05/19","®H¨½","PM10",27,28,24,23,23,24,30,32,25,21,21,19,17,18,22,27,28,31,34,37,37,35,36,34
"2018/05/19","®H¨½","SO2",3.1,2.4,2.5,2.1,2.1,1.8,1.7,1.7,1.4,1.3,1,0.7,0.5,0.6,0.8,0.7,0.7,0.8,1,1.3,1.6,2.1,1.7,1.6
"2018/05/20","®H¨½","CO",0.21,0.19,0.18,0.18,0.18,0.23,0.19,0.21,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.18,0.17,0.2,0.21,0.22,0.23,0.24,0.24,0.21
"2018/05/20","®H¨½","NOx",11,8.5,7.8,7.4,8.2,10,8.3,9.1,8.9,7.3,6.4,6.2,6.6,7.1,7,7,6.9,7.2,7.9,8.6,9.7,12,12,10
"2018/05/20","®H¨½","O3",19,24,24,25,20,14,25,24,34,47,49,51,56,61,62,54,49,43,37,33,29,22,19,17
"2018/05/20","®H¨½","PM10",32,30,27,23,21,23,23,24,26,25,23,25,31,31,34,33,31,30,25,24,26,28,25,21
"2018/05/20","®H¨½","SO2",1.9,1.5,1.3,1.1,1.1,1.2,1.2,1.2,1.2,1,0.9,0.9,0.9,1,1.2,1.2,1.2,1.2,1.1,1.2,1.6,1.8,1.5,1.4
"2018/05/21","®H¨½","CO",0.21,0.17,0.18,0.18,0.19,0.2,0.24,0.26,0.4,0.28,0.17,0.16,0.23,0.24,0.28,0.36,0.31,0.26,0.22,0.26,0.29,0.34,0.31,0.29
"2018/05/21","®H¨½","NOx",10,7.3,7.9,8.4,9.3,11,13,13,20,15,5.4,5,7.3,7.9,9.1,14,12,10,8.6,11,13,15,18,14
"2018/05/21","®H¨½","O3",15,16,12,11,9.2,6.3,6.4,8.3,11,26,41,50,61,70,76,65,67,64,60,49,42,33,20,20
"2018/05/21","®H¨½","PM10",26,31,31,27,28,29,30,31,32,33,29,25,27,32,47,56,49,44,37,34,35,34,34,37
"2018/05/21","®H¨½","SO2",2.2,1.8,1.8,2.2,2,2.1,2.6,2.4,3.1,4,2.8,2.2,3.1,3.1,3.3,5,3.4,2.2,1.9,2.3,2.8,2.6,4.2,3.7
"2018/05/22","®H¨½","CO",0.29,0.28,0.27,0.25,0.24,0.27,0.3,0.4,0.29,0.27,0.23,0.23,0.24,0.28,0.3,0.28,0.25,0.25,0.25,0.27,0.28,0.38,0.3,0.29
"2018/05/22","®H¨½","NOx",14,12,14,13,12,12,15,18,12,9.2,6.8,6.7,8.4,9.3,8.5,8.3,8.6,9.1,10,12,13,18,16,14
"2018/05/22","®H¨½","O3",16,17,8.7,11,7.9,11,11,14,31,53,59,61,68,83,91,91,75,62,52,44,39,26,24,19
"2018/05/22","®H¨½","PM10",40,32,30,30,34,38,37,40,40,37,36,34,33,38,40,42,42,39,34,34,37,36,33,29
"2018/05/22","®H¨½","SO2",2.7,2,2.9,2,1.9,1.8,2,2,2.1,2.1,1.5,1.2,1.4,1.6,1.7,1.5,1.1,1.1,1.1,1.3,1.4,2.5,2.2,2.6
"2018/05/23","®H¨½","CO",0.27,0.24,0.24,NA,0.21,0.24,0.22,0.27,0.25,0.3,0.21,0.19,0.22,0.24,0.28,0.26,0.25,0.25,0.27,0.27,0.3,0.28,0.27,0.27
"2018/05/23","®H¨½","NOx",12,14,12,NA,11,11,12,10,9.8,11,6.8,6.7,7.5,7.7,9.8,9.5,10,10,11,12,12,11,10,11
"2018/05/23","®H¨½","O3",16,12,13,NA,11,15,19,30,42,56,61,58,63,83,103,81,71,63,53,50,50,46,40,34
"2018/05/23","®H¨½","PM10",31,34,35,33,30,30,33,36,35,35,NA,27,28,36,48,50,45,43,41,40,41,41,41,43
"2018/05/23","®H¨½","SO2",2,2.6,2,NA,2.6,1.9,1.5,1.5,1.6,1.8,1.3,1,1.2,1.4,1.9,1.9,1.7,1.7,1.7,2.1,1.9,1.9,1.8,2
"2018/05/24","®H¨½","CO",0.26,0.27,0.28,0.27,0.27,0.24,0.27,0.28,0.29,0.25,0.23,0.24,0.33,0.35,0.38,0.37,0.32,0.35,0.29,0.28,0.28,0.34,0.32,0.31
"2018/05/24","®H¨½","NOx",10,9.9,11,10,9.8,8.9,9.6,9.8,10,8.6,6.5,6.8,9.6,9.6,9.5,10,10,13,12,11,11,13,13,13
"2018/05/24","®H¨½","O3",29,27,24,21,19,25,24,29,37,53,59,64,85,96,99,93,78,69,59,53,48,38,32,29
"2018/05/24","®H¨½","PM10",45,44,42,43,43,40,40,42,44,43,39,40,47,52,52,50,45,42,42,39,35,34,34,32
"2018/05/24","®H¨½","SO2",2.4,2.7,2.6,2.8,2.1,1.9,2.1,2,2.2,2.1,1.8,1.7,2.4,2.6,3.7,3.9,2.9,2.9,2.5,2.5,3.1,2.5,2.8,2.8
"2018/05/25","®H¨½","CO",0.29,0.32,0.31,0.3,0.3,0.32,0.37,0.42,0.34,0.28,0.27,0.25,0.25,0.24,0.28,0.25,0.24,0.25,0.26,0.25,0.29,0.25,0.26,0.24
"2018/05/25","®H¨½","NOx",12,13,14,13,11,13,15,17,14,8.8,7.3,7,7.3,7.1,7.9,8.7,9.8,9.8,11,12,12,11,12,12
"2018/05/25","®H¨½","O3",24,18,15,16,16,11,13,17,35,53,60,56,57,65,73,68,53,45,39,33,25,22,17,14
"2018/05/25","®H¨½","PM10",34,33,33,32,30,34,37,38,42,40,35,33,29,29,32,42,43,41,42,38,37,33,28,28
"2018/05/25","®H¨½","SO2",3,2.6,3,2.3,2,2.7,2.8,3.2,2.9,2.4,2.1,1.7,1.6,1.4,1.6,1.8,1.7,1.8,1.9,2,2.2,1.9,2.9,2.1
